bridge,effort,cen,uf,effect,rule,Q117,n_tail,tail_threshold
C-20,M-,cen2,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2656.8015650973443,2741,1353.9407848097312
C-20,M-,cen2,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2949.163898800917,6486,1296.939332260576
C-20,M-,cen4,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2787.3165096897364,5109,1253.4470613301187
C-20,M-,cen4,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2892.2823193987306,5655,1336.960491605898
C-20,M-,cen4,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2076.349334637538,1687,1045.9788736097403
C-20,M-,cen4,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2751.14945072876,1187,1230.7959036668847
C-20,M-,cen4,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2984.6646993285135,1213,1325.3557283584132
C-20,M-,cen4,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2463.296542286117,9648,1130.3173262900111
C-20,M-,cen4,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2766.707728368073,5121,1278.6535703651734
C-20,M-,cen6,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3177.487892937018,1532,1381.7301828999343
C-20,M-,cen6,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3261.0223861061936,1425,1488.850367713193
C-20,M-,cen6,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2083.3781233988284,1590,1045.9788736097403
C-20,M-,cen6,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2805.7149872109394,1179,1230.7959036668847
C-20,M-,cen6,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2968.3985697541557,1285,1325.3557283584132
C-20,M-,cen6,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3018.0086560744967,5849,1229.355560649731
C-20,M-,cen6,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3105.375800559124,5366,1278.6535703651734
C-20,M-,cen8,MG,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3069.9775390678215,3727,1306.717398317225
C-20,M-,cen8,MT,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3415.136988491947,5546,1355.7346280030445
C-20,M-,cen8,PB,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2111.4765526388956,1721,1045.9788736097403
C-20,M-,cen8,RJ,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2834.085560252621,1297,1230.7959036668847
C-20,M-,cen8,SP,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3883.5577598512336,318,1492.1103763198137
C-20,M-,cen8,SC,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,2917.4793732763424,6515,1232.6933393758563
C-20,M-,cen8,PR,MOMENTO_(-)_APOIO_CENTRAL_LONG_1,frac058,3075.4375317205045,3940,1334.3584882056116
C-30,M+,cen2,MG,MOMENTO_(+)_FIM_LONG_1,q85,6118.7435371867505,14559,2468.156111667272
C-30,M+,cen2,MT,MOMENTO_(+)_FIM_LONG_1,q85,6549.7941341949045,13447,2708.4212817543944
C-30,M+,cen2,PB,MOMENTO_(+)_FIM_LONG_1,q85,5587.604183053441,2585,2330.614651128722
C-30,M+,cen2,RJ,MOMENTO_(+)_INICIO_LONG_1,q85,6103.415530713741,8642,2293.609708804857
C-30,M+,cen2,SP,MOMENTO_(+)_INICIO_LONG_1,q85,5907.857374912023,14181,2359.4356955422754
C-30,M+,cen2,SC,MOMENTO_(+)_INICIO_LONG_1,q85,5981.282684879191,18481,2460.8327895052507
C-30,M+,cen2,PR,MOMENTO_(+)_INICIO_LONG_1,q85,6487.49149495753,18869,2534.114876841688
C-30,M+,cen4,MG,MOMENTO_(+)_INICIO_LONG_1,q85,5997.347074567372,12606,2482.9632865324425
C-30,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,q85,6628.1613987863675,11510,2716.9851376763127
C-30,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,q85,5179.176961609624,2264,2373.241222610257
C-30,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,q85,5862.360156261787,7266,2277.455004611579
C-30,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,q85,5655.2226011412085,11942,2330.0891955731563
C-30,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,q85,5776.123983087793,15826,2422.4107979662012
C-30,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,q85,6282.955179013354,16128,2493.885160628249
C-30,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,q85,7039.720515061772,12759,2470.0759713264533
C-30,M+,cen6,MT,MOMENTO_(+)_FIM_LONG_1,q85,7631.465158458811,11833,2673.206808898871
C-30,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,q85,5228.545950826545,2282,2353.921276395567
C-30,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,q85,6228.828522338585,7271,2267.828750310177
C-30,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,q85,6087.817505929326,11900,2323.013230844978
C-30,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,q85,6694.102961231682,15925,2414.3788347201053
C-30,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,q85,7353.441277257464,16285,2484.7221857711716
C-30,M+,cen8,MG,MOMENTO_(+)_FIM_LONG_1,q85,6513.57322272577,12991,2449.260067994787
C-30,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,q85,7699.124752040438,12517,2712.9579156202426
C-30,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,q85,5239.4008394615485,2407,2361.1167794341313
C-30,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,q85,6229.664101869448,7694,2279.2144677211027
C-30,M+,cen8,SP,MOMENTO_(+)_FIM_LONG_1,q85,6024.924418022434,12089,2288.1996480456164
C-30,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,q85,6520.33752238461,16619,2442.1963276079305
C-30,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,q85,7050.834144671616,17003,2510.7304547782824
C-30,M+,cen2,MG,MOMENTO_(+)_FIM_LONG_1,q90,6299.45805809066,9706,2604.3695423751674
C-30,M+,cen2,MT,MOMENTO_(+)_FIM_LONG_1,q90,6471.001535587184,8965,2803.695260621714
C-30,M+,cen2,PB,MOMENTO_(+)_FIM_LONG_1,q90,5862.464653214172,1723,2465.6441402440687
C-30,M+,cen2,RJ,MOMENTO_(+)_INICIO_LONG_1,q90,6119.813489620594,5761,2402.8550365916644
C-30,M+,cen2,SP,MOMENTO_(+)_INICIO_LONG_1,q90,6026.45116888875,9454,2489.5168455928447
C-30,M+,cen2,SC,MOMENTO_(+)_INICIO_LONG_1,q90,6069.625389420588,12321,2592.019663379322
C-30,M+,cen2,PR,MOMENTO_(+)_INICIO_LONG_1,q90,6606.830900896306,12579,2658.262764426605
C-30,M+,cen4,MG,MOMENTO_(+)_INICIO_LONG_1,q90,6165.963700681327,8404,2606.0533064086385
C-30,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,q90,6651.637657969011,7674,2813.0406623694075
C-30,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,q90,5261.102712367381,1509,2489.0342692717823
C-30,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,q90,5809.950801867635,4844,2381.5119476079626
C-30,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,q90,5830.679207638036,7961,2454.3132587887703
C-30,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,q90,5929.643890740713,10551,2543.0884979664092
C-30,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,q90,6476.076053081753,10752,2610.5028842208553
C-30,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,q90,7363.120967131483,8506,2597.464304710232
C-30,M+,cen6,MT,MOMENTO_(+)_FIM_LONG_1,q90,7568.107879848234,7889,2770.4072486855384
C-30,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,q90,5280.379515950914,1522,2469.1925802721203
C-30,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,q90,6220.608469801871,4847,2374.03516641926
C-30,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,q90,6278.114928551493,7934,2453.785042714912
C-30,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,q90,6903.681614018862,10617,2540.7380934697926
C-30,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,q90,7479.683540325453,10857,2607.171021367369
C-30,M+,cen8,MG,MOMENTO_(+)_FIM_LONG_1,q90,6701.871105396502,8661,2585.811004062065
C-30,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,q90,7711.756503055531,8345,2815.913643748962
C-30,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,q90,5334.55353889763,1605,2476.4774949872763
C-30,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,q90,6204.930334968005,5130,2385.6994999168664
C-30,M+,cen8,SP,MOMENTO_(+)_FIM_LONG_1,q90,6277.516250617628,8060,2426.732678801387
C-30,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,q90,6668.216342733296,11079,2569.880598871052
C-30,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,q90,7208.5255158670125,11336,2637.1858757119708
C-30,M+,cen2,MG,MOMENTO_(+)_FIM_LONG_1,q925,6343.577065810981,7280,2682.4300140854525
C-30,M+,cen2,MT,MOMENTO_(+)_FIM_LONG_1,q925,6432.793462335662,6724,2873.4359426739943
C-30,M+,cen2,PB,MOMENTO_(+)_FIM_LONG_1,q925,6006.001707716721,1293,2549.1605360144977
C-30,M+,cen2,RJ,MOMENTO_(+)_INICIO_LONG_1,q925,6140.724837169773,4321,2477.6588902124477
C-30,M+,cen2,SP,MOMENTO_(+)_INICIO_LONG_1,q925,6106.682930484433,7091,2576.448443022178
C-30,M+,cen2,SC,MOMENTO_(+)_INICIO_LONG_1,q925,6094.555279067268,9241,2675.435162420026
C-30,M+,cen2,PR,MOMENTO_(+)_INICIO_LONG_1,q925,6662.549787238511,9435,2736.836117799715
C-30,M+,cen4,MG,MOMENTO_(+)_INICIO_LONG_1,q925,6225.257209227362,6303,2680.8985020916057
C-30,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,q925,6651.218758976484,5755,2876.1157315695255
C-30,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,q925,5335.430744420031,1132,2572.8392158433717
C-30,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,q925,5790.289732951482,3633,2452.704991875438
C-30,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,q925,5985.168975039225,5971,2540.773339971608
C-30,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,q925,6014.751120999552,7913,2623.9559434298258
C-30,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,q925,6550.95885127857,8064,2685.1899843821684
C-30,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,q925,7503.501799660335,6380,2677.3590847161317
C-30,M+,cen6,MT,MOMENTO_(+)_FIM_LONG_1,q925,7491.328062819408,5917,2836.400797372356
C-30,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,q925,5346.14519663691,1141,2550.7362141701065
C-30,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,q925,6234.556989636976,3636,2448.381839551586
C-30,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,q925,6410.992332997402,5950,2543.2325915263386
C-30,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,q925,6983.121578575185,7963,2627.0739746810696
C-30,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,q925,7463.2137394575675,8143,2685.6409553547314
C-30,M+,cen8,MG,MOMENTO_(+)_FIM_LONG_1,q925,6719.2560327112315,6496,2667.641777536376
C-30,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,q925,7698.540913209539,6259,2885.2901244363443
C-30,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,q925,5427.067491552825,1204,2562.3831959981817
C-30,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,q925,6214.432432154692,3847,2462.537988239705
C-30,M+,cen8,SP,MOMENTO_(+)_FIM_LONG_1,q925,6452.772511073199,6045,2524.4241261723037
C-30,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,q925,6730.771277747832,8310,2653.282838138964
C-30,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,q925,7239.230419131778,8502,2716.8156830035373
C-30,M+,cen2,MG,MOMENTO_(+)_FIM_LONG_1,q95,6375.121856938542,4853,2782.5613252902804
C-30,M+,cen2,MT,MOMENTO_(+)_FIM_LONG_1,q95,6418.921817459229,4483,2971.913885693077
C-30,M+,cen2,PB,MOMENTO_(+)_FIM_LONG_1,q95,6127.7603812874095,862,2648.0445759622103
C-30,M+,cen2,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,6170.659982278225,2881,2586.0846535632513
C-30,M+,cen2,SP,MOMENTO_(+)_INICIO_LONG_1,q95,6156.066963238063,4727,2687.1295288382034
C-30,M+,cen2,SC,MOMENTO_(+)_INICIO_LONG_1,q95,6083.906737177866,6161,2783.4260308896087
C-30,M+,cen2,PR,MOMENTO_(+)_INICIO_LONG_1,q95,6723.848958426228,6290,2841.3561457869905
C-30,M+,cen4,MG,MOMENTO_(+)_INICIO_LONG_1,q95,6233.666674245445,4202,2778.6131363443938
C-30,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,q95,6648.2148507047,3837,2968.1229220813257
C-30,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,q95,5317.004403464517,755,2669.618309000953
C-30,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,5809.529615861626,2422,2558.3413919921836
C-30,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,q95,6145.6533006412665,3981,2649.5916450751456
C-30,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,q95,6074.6526638502855,5276,2724.763210884645
C-30,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,q95,6589.051053030503,5376,2779.877943802918
C-30,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,q95,7617.977235755737,4253,2779.609969373828
C-30,M+,cen6,MT,MOMENTO_(+)_FIM_LONG_1,q95,7353.471637675928,3945,2929.3280772240546
C-30,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,q95,5339.148896945833,761,2655.524122601739
C-30,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,6305.220613163351,2424,2556.568583922813
C-30,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,q95,6507.304663555069,3967,2657.3132130158724
C-30,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,q95,6977.794235073414,5309,2733.9270714087093
C-30,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,q95,7348.004048734192,5429,2789.8573511884338
C-30,M+,cen8,MG,MOMENTO_(+)_FIM_LONG_1,q95,6658.511442267143,4331,2768.801343558968
C-30,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,q95,7658.882399211317,4173,2986.212352757293
C-30,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,q95,5443.55958950589,803,2666.287622156454
C-30,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,q95,6246.177347524012,2565,2573.2988320178433
C-30,M+,cen8,SP,MOMENTO_(+)_FIM_LONG_1,q95,6578.884040401337,4030,2638.0962741142894
C-30,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,q95,6775.526618450231,5540,2761.5721235052665
C-30,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,q95,7204.757322087622,5668,2821.176006060002
C-30,M+,cen2,MG,MOMENTO_(+)_FIM_LONG_1,frac058,6478.685453206634,1980,2994.93336802578
C-30,M+,cen2,MT,MOMENTO_(+)_FIM_LONG_1,frac058,6489.120861709138,2717,3099.4137772495533
C-30,M+,cen2,PB,MOMENTO_(+)_FIM_LONG_1,frac058,6201.360923525813,532,2756.122543245616
C-30,M+,cen2,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,6162.979965930905,3500,2534.678907388758
C-30,M+,cen2,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,6154.090973504768,4966,2675.885219972571
C-30,M+,cen2,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,6096.81500373736,8513,2696.612904071908
C-30,M+,cen2,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,7345.70309954135,1276,3241.288674937098
C-30,M+,cen4,MG,MOMENTO_(+)_INICIO_LONG_1,frac058,6165.265054323967,2861,2860.906474414814
C-30,M+,cen4,MT,MOMENTO_(+)_INICIO_LONG_1,frac058,6649.948127344967,6268,2857.4242514510056
C-30,M+,cen4,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,5146.071492551873,2763,2309.16451693118
C-30,M+,cen4,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,5789.023943655089,3428,2468.0954906592224
C-30,M+,cen4,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,6175.193634559189,3569,2675.885219972571
C-30,M+,cen4,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,5891.455740734691,11623,2514.4775765785625
C-30,M+,cen4,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,6584.306979476834,3590,2868.390736178126
C-30,M+,cen6,MG,MOMENTO_(+)_INICIO_LONG_1,frac058,9555.23554901822,254,3507.0425695623267
C-30,M+,cen6,MT,MOMENTO_(+)_FIM_LONG_1,frac058,7375.865677261931,4223,2914.3553134662125
C-30,M+,cen6,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,5208.619208295064,2627,2309.16451693118
C-30,M+,cen6,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,6271.0389522406595,883,2811.027333049833
C-30,M+,cen6,SP,MOMENTO_(+)_INICIO_LONG_1,frac058,6512.587923880596,3674,2675.885219972571
C-30,M+,cen6,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,6719.65538648877,2101,2954.799379794352
C-30,M+,cen6,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,7207.575476218133,3918,2868.390736178126
C-30,M+,cen8,MG,MOMENTO_(+)_FIM_LONG_1,frac058,6536.583389370931,2686,2880.932617198604
C-30,M+,cen8,MT,MOMENTO_(+)_INICIO_LONG_1,frac058,7521.002485447247,1724,3217.082629230578
C-30,M+,cen8,PB,MOMENTO_(+)_INICIO_LONG_1,frac058,5212.518765664989,2810,2309.16451693118
C-30,M+,cen8,RJ,MOMENTO_(+)_INICIO_LONG_1,frac058,6191.045689617,1372,2737.5696312203117
C-30,M+,cen8,SP,MOMENTO_(+)_FIM_LONG_1,frac058,6629.409877293338,2055,2803.016707842665
C-30,M+,cen8,SC,MOMENTO_(+)_INICIO_LONG_1,frac058,6730.787227366143,3366,2883.6958276307546
C-30,M+,cen8,PR,MOMENTO_(+)_INICIO_LONG_1,frac058,7132.799051117153,3759,2923.5728557892526
C-30,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1219.6888085637638,11137,512.4066481504323
C-30,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1284.3081280969377,11875,552.150761059606
C-30,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1111.1284379754898,1629,494.565550281082
C-30,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1114.4601095799565,5585,456.42525645994203
C-30,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1125.8752999196274,9312,481.3300595419708
C-30,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1151.5391687573824,13274,500.69084027166167
C-30,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1252.193009264827,14201,518.3823243328657
C-30,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1196.2842684611155,9283,507.08773602027964
C-30,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1276.9019262378893,10040,548.2039755698916
C-30,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,998.0850451854403,1372,492.86379010294826
C-30,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1075.44776318698,4651,452.4469799737319
C-30,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1083.6874835024873,7689,473.5973435478394
C-30,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1109.537538541684,11074,490.94350738652207
C-30,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1238.5368192173614,11858,510.524083265635
C-30,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1423.0260775609597,9188,507.39836635883825
C-30,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1526.9414238370262,10234,546.4490265599428
C-30,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,998.4091974303236,1353,489.36534778442604
C-30,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1152.6449833843965,4541,452.94135502043616
C-30,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1191.6429935986584,7569,475.3907896840772
C-30,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1316.9130787557783,10967,492.54756627539314
C-30,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1469.7616183980879,11780,511.0469293204078
C-30,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1313.2569434162037,9778,510.0913966611448
C-30,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1521.6716807602747,10726,549.5184290367629
C-30,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1006.0461677756115,1434,490.7026146374275
C-30,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1145.720932736375,4851,454.61637369076345
C-30,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1172.3267217308228,8125,478.03892135300305
C-30,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1246.9043115209943,11679,497.0593194959459
C-30,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q85,1397.4142894253932,12523,515.3347114738145
C-30,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1233.1686617073929,7425,536.0524118080023
C-30,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1276.4198927037964,7917,570.2857154545171
C-30,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1159.6414999681979,1086,521.107500702392
C-30,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1130.1676459638363,3723,479.5728470368197
C-30,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1180.8430323344196,6208,511.18973909792203
C-30,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1170.3268624916786,8850,526.9984444988028
C-30,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1271.541926582865,9467,540.9496897433253
C-30,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1224.8852702493423,6189,530.5948208380665
C-30,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1270.2824604460325,6694,565.0445033294371
C-30,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1022.2510337854037,915,519.712296848289
C-30,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1073.3117781578362,3101,473.5094227689111
C-30,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1168.282996022352,5126,504.96570471435916
C-30,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1146.5681514498615,7383,518.4056936838494
C-30,V,cen4,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1269.0117697454295,7905,532.5116115979199
C-30,V,cen6,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1472.880835287561,6126,531.548729986848
C-30,V,cen6,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1505.9512713641675,6823,564.1134264640884
C-30,V,cen6,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1022.8377489820481,902,516.2414769198224
C-30,V,cen6,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1173.0298867403953,3028,474.7720041053889
C-30,V,cen6,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1283.3233111952793,5046,507.3403213083156
C-30,V,cen6,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1360.0098814639273,7312,520.6441685561864
C-30,V,cen6,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1479.3649242514753,7854,533.933607237974
C-30,V,cen8,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1327.8515557928115,6519,534.2733663514326
C-30,V,cen8,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1506.5401060874678,7151,568.0496361117329
C-30,V,cen8,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1034.9364524748873,956,518.6694344009666
C-30,V,cen8,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1161.6263023329357,3234,477.64650774101796
C-30,V,cen8,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1244.7730608983752,5417,509.1890336508949
C-30,V,cen8,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1273.240689093343,7786,524.3754130953009
C-30,V,cen8,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q90,1414.6920596458026,8349,538.7282327913581
C-30,V,cen2,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1233.413660036581,5569,549.3851154773942
C-30,V,cen2,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1276.9365131826294,5938,583.7663067871476
C-30,V,cen2,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1170.881268915749,815,534.8614653540469
C-30,V,cen2,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1155.8712886200453,2793,499.23241335777965
C-30,V,cen2,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1198.9955450915904,4656,528.3528047642748
C-30,V,cen2,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1170.437787440159,6637,541.9309415869072
C-30,V,cen2,PR,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1279.169418454027,7101,555.4298813737463
C-30,V,cen4,MG,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1227.6422683382934,4642,543.5068609452443
C-30,V,cen4,MT,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1270.2293836756098,5020,577.0937419665138
C-30,V,cen4,PB,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1017.3563187203865,686,533.0976200068154
C-30,V,cen4,RJ,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1097.3480242603366,2326,493.6920262289127
C-30,V,cen4,SP,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1207.4966485099035,3845,522.1797386092394
C-30,V,cen4,SC,CORTANTE_APOIO_CENTRAL_LONG_1,q925,1151.0135786027572,5537,533.1275294444048
